"left_tag_code","left_tag_colour","left_tag_number","right_tag_code","right_tag_colour","right_tag_number","year","month","day","lek_name","age","struts_5_min","time_strut","sunrise","time_to_sunrise","dist_to_hens","breed","malaria","lice"
"W470","white","470","O31","orange","31","1988",4,"13","long_lake","adult","30","0.296527778","0.274305556","-0.022222222","1","no","yes","yes"
"W481","white","481","G388","green","388","1988",4,"16","north","adult","22","0.271527778","0.270833333","-0.000694444","1","no","no","no"
"W481","white","481","G388","green","388","1988",4,"13","north","adult","0","0.303472222","0.274305556","-0.029166667","3","no","no","no"
"W481","white","481","G388","green","388","1988",4,"19","north","adult","40","0.26875","0.268055556","-0.000694444","1","yes","no","no"
"W481","white","481","G388","green","388","1988",4,"05","north","adult","4","0.296527778","0.281944444","-0.014583333","0","no","no","no"
"W481","white","481","G388","green","388","1988",4,"05","north","adult","20","0.269444444","0.281944444","0.0125","1","no","no","no"
"W481","white","481","G388","green","388","1988",4,"15","north","adult","37","0.271527778","0.272222222","0.000694444","1","no","no","no"
"W481","white","481","G388","green","388","1988",4,"17","north","adult","22","0.283333333","0.269444444","-0.013888889","1","no","no","no"
"W481","white","481","G388","green","388","1988",4,"02","north","adult","12","0.277083333","0.245138889","-0.031944444","3","no","no","no"
"W486","white","486","R185","red","185","1988",4,"03","long_lake","adult","1","0.319444444","0.282638889","-0.036805556","3","yes","NA","NA"
"W486","white","486","R185","red","185","1988",5,"13","long_lake","adult","28","0.263194444","0.245833333","-0.017361111","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",5,"16","long_lake","adult","33","0.235416667","0.242361111","0.006944444","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"18","long_lake","adult","0","0.273611111","0.26875","-0.004861111","3","yes","NA","NA"
"W486","white","486","R185","red","185","1988",3,"29","long_lake","adult","3","0.256944444","0.246527778","-0.010416667","0","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"28","long_lake","adult","33","0.25","0.255555556","0.005555556","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"20","long_lake","adult","36","0.277777778","0.266666667","-0.011111111","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"21","long_lake","adult","39","0.266666667","0.265972222","-0.000694444","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"10","long_lake","adult","27","0.292361111","0.275","-0.017361111","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"04","long_lake","adult","5","0.286805556","0.282638889","-0.004166667","3","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"10","long_lake","adult","32","0.273611111","0.275","0.001388889","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"03","long_lake","adult","5","0.295138889","0.282638889","-0.0125","3","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"26","long_lake","adult","26","0.236805556","0.256944444","0.020138889","1","no","NA","NA"
"W486","white","486","R185","red","185","1988",4,"15","long_lake","adult","30","0.277083333","0.272222222","-0.004861111","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"15","long_lake","adult","31","0.270138889","0.272222222","0.002083333","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",5,"13","long_lake","adult","36","0.229166667","0.245833333","0.016666667","1","yes","NA","NA"
"W486","white","486","R185","red","185","1988",4,"15","long_lake","adult","35","0.264583333","0.272222222","0.007638889","1","yes","NA","NA"
"W488","white","488","W487","white","487","1988",4,"15","sybille_springs","adult","35","0.279166667","0.272222222","-0.006944444","1","no","no","no"
"W488","white","488","W487","white","487","1988",4,"15","sybille_springs","adult","37","0.295138889","0.272222222","-0.022916667","1","yes","no","no"
"W488","white","488","W487","white","487","1988",4,"14","sybille_springs","adult","38","0.319444444","0.272916667","-0.046527778","1","yes","no","no"
"W488","white","488","W487","white","487","1988",4,"16","sybille_springs","adult","39","0.282638889","0.270833333","-0.011805556","1","yes","no","no"
"W612","white","612","O730","orange","730","1988",5,"05","mud_springs","adult","31","0.229861111","0.25","0.020138889","1","yes","yes","yes"
"W618","white","618","Y1188","yellow","1188","1988",5,"06","sybille_springs","adult","11","0.266666667","0.249305556","-0.017361111","3","no","no","no"
"W618","white","618","Y1188","yellow","1188","1988",5,"09","sybille_springs","adult","13","0.288194444","0.248611111","-0.039583333","0","no","no","no"
"W618","white","618","Y1188","yellow","1188","1988",5,"13","sybille_springs","adult","13","0.26875","0.245833333","-0.022916667","3","no","no","no"
"W618","white","618","Y1188","yellow","1188","1988",4,"20","sybille_springs","adult","30","0.258333333","0.266666667","0.008333333","1","no","no","no"
"W618","white","618","Y1188","yellow","1188","1988",5,"09","sybille_springs","adult","16","0.261805556","0.248611111","-0.013194444","0","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"09","sybille_springs","adult","39","0.239583333","0.248611111","0.009027778","0","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"09","sybille_springs","adult","36","0.25625","0.248611111","-0.007638889","1","yes","no","no"
"W619","white","619","O725","orange","725","1988",5,"13","sybille_springs","adult","35","0.236111111","0.245833333","0.009722222","2","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"11","sybille_springs","adult","0","0.240972222","0.246527778","0.005555556","3","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"09","sybille_springs","adult","10","0.284722222","0.248611111","-0.036111111","3","yes","no","no"
"W619","white","619","O725","orange","725","1988",4,"20","sybille_springs","adult","41","0.270833333","0.266666667","-0.004166667","1","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"06","sybille_springs","adult","17","0.252777778","0.249305556","-0.003472222","4","no","no","no"
"W619","white","619","O725","orange","725","1988",5,"12","sybille_springs","adult","39","0.227083333","0.245833333","0.01875","3","no","no","no"
"W627","white","627","B986","blue","986","1988",5,"12","mud_springs","adult","15","0.236805556","0.245833333","0.009027778","0","no","yes","no"
"W627","white","627","B986","blue","986","1988",5,"12","mud_springs","adult","1","0.250694444","0.245833333","-0.004861111","0","no","yes","no"
"W627","white","627","B986","blue","986","1988",4,"28","mud_springs","adult","35","0.269444444","0.255555556","-0.013888889","1","no","yes","no"
"W627","white","627","B986","blue","986","1988",5,"13","mud_springs","adult","38","0.242361111","0.245833333","0.003472222","1","no","yes","no"
"W627","white","627","B986","blue","986","1988",5,"13","mud_springs","adult","22","0.234027778","0.245833333","0.011805556","0","no","yes","no"
"W627","white","627","B986","blue","986","1988",5,"05","mud_springs","adult","35","0.239583333","0.25","0.010416667","1","no","yes","no"
"W627","white","627","B986","blue","986","1988",5,"05","mud_springs","adult","20","0.251388889","0.25","-0.001388889","0","no","yes","no"
"W631","white","631","G1085","green","1085","1988",5,"12","mud_springs","adult","3","0.250694444","0.245833333","-0.004861111","0","no",NA,NA
"W631","white","631","G1085","green","1085","1988",5,"12","mud_springs","adult","3","0.236111111","0.245833333","0.009722222","0","no",NA,NA
"W631","white","631","G1085","green","1085","1988",5,"05","mud_springs","adult","8","0.2625","0.25","-0.0125","0","no",NA,NA
"W631","white","631","G1085","green","1085","1988",5,"05","mud_springs","adult","13","0.243055556","0.25","0.006944444","0","no",NA,NA
"W631","white","631","G1085","green","1085","1988",5,"05","mud_springs","adult","2","0.25625","0.25","-0.00625","0","no",NA,NA
"W632","white","632","R876","red","876","1988",5,"05","mud_springs","adult","0","0.277777778","0.25","-0.027777778","0","no",NA,NA
"W645","white","645","Y1165","yellow","1165","1988",5,"12","mud_springs","adult","19","0.232638889","0.245833333","0.013194444","0","no","yes","no"
"W645","white","645","Y1165","yellow","1165","1988",5,"13","mud_springs","adult","23","0.242361111","0.245833333","0.003472222","1","no","yes","no"
"W645","white","645","Y1165","yellow","1165","1988",5,"12","mud_springs","adult","0","0.250694444","0.245833333","-0.004861111","0","no","yes","no"
"Y","yellow",NA,"B235","blue","235","1988",4,"16","sybille_springs","adult","31","0.263888889","0.270833333","0.006944444","1","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",5,"09","sybille_springs","adult","10","0.280555556","0.248611111","-0.031944444","2","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",5,"11","sybille_springs","adult","8","0.243055556","0.246527778","0.003472222","3","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",5,"13","sybille_springs","adult","1","0.240972222","0.245833333","0.004861111","3","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",4,"29","sybille_springs","adult","35","0.239583333","0.254861111","0.015277778","1","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",4,"20","sybille_springs","adult","33","0.286111111","0.266666667","-0.019444444","1","yes","no","no"
"Y","yellow",NA,"B235","blue","235","1988",5,"12","sybille_springs","adult","0","0.236805556","0.245833333","0.009027778","3","no","no","no"
"Y","yellow",NA,"B235","blue","235","1988",5,"09","sybille_springs","adult","0","0.248611111","0.248611111","0","0","no","no","no"
"Y","yellow",NA,"B247","blue","247","1988",4,"18","long_lake","adult","26","0.277777778","0.26875","-0.009027778","3","no","yes","no"
"Y","yellow",NA,"B247","blue","247","1988",4,"29","long_lake","adult","13","0.256944444","0.254861111","-0.002083333","0","no","yes","no"
"Y","yellow",NA,"B247","blue","247","1988",5,"10","long_lake","adult","36","0.229166667","0.247222222","0.018055556","1","yes","yes","no"
"Y","yellow",NA,"G364","green","364","1988",4,"20","sybille_springs","adult","33","0.270138889","0.266666667","-0.003472222","2","no","no","no"
"Y","yellow",NA,"G364","green","364","1988",4,"25","sybille_springs","adult","22","0.288194444","0.258333333","-0.029861111","1","yes","no","no"
"Y","yellow",NA,"G364","green","364","1988",5,"09","sybille_springs","adult","4","0.266666667","0.248611111","-0.018055556","0","no","no","no"
"Y","yellow",NA,"G381","green","381","1988",4,"09","long_lake","adult","13","0.25","0.276388889","0.026388889","3","no","yes","no"
"Y","yellow",NA,"G381","green","381","1988",4,"13","long_lake","adult","25","0.288888889","0.274305556","-0.014583333","3","no","yes","no"
"Y","yellow",NA,"G384","green","384","1988",4,"17","north","adult","40","0.289583333","0.269444444","-0.020138889","2","no","no","yes"
"Y","yellow",NA,"G384","green","384","1988",4,"13","north","adult","26","0.299305556","0.274305556","-0.025","2","no","no","yes"
"Y","yellow",NA,"G384","green","384","1988",4,"15","north","adult","40","0.276388889","0.272222222","-0.004166667","1","no","no","yes"
"Y","yellow",NA,"G384","green","384","1988",4,"16","north","adult","43","0.282638889","0.270833333","-0.011805556","1","no","no","yes"
"Y","yellow",NA,"G386","green","386","1988",4,"07","south_fetterman","adult","24","0.259722222","0.280555556","0.020833333","1","no","no","yes"
"Y","yellow",NA,"G386","green","386","1988",4,"07","south_fetterman","adult","26","0.275","0.280555556","0.005555556","0","no","no","yes"
"Y","yellow",NA,"O15","orange","15","1988",4,"14","windmill_dam","adult","24","0.280555556","0.272916667","-0.007638889","3","no","no","yes"
"Y","yellow",NA,"O15","orange","15","1988",4,"14","windmill_dam","adult","31","0.268055556","0.272916667","0.004861111","1","no","no","yes"
"Y","yellow",NA,"O72","orange","72","1988",4,"18","long_lake","adult","0","0.285416667","0.26875","-0.016666667","3","yes","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",5,"04","long_lake","adult","0","0.2625","0.249305556","-0.013194444","1","no","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",5,"13","long_lake","adult","23","0.263194444","0.245833333","-0.017361111","1","no","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",4,"18","long_lake","adult","42","0.267361111","0.26875","0.001388889","1","yes","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",4,"20","long_lake","adult","30","0.265277778","0.266666667","0.001388889","1","yes","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",4,"28","long_lake","adult","25","0.254166667","0.255555556","0.001388889","1","no","yes","yes"
"Y","yellow",NA,"O72","orange","72","1988",4,"26","long_lake","adult","21","0.259722222","0.256944444","-0.002777778","1","no","yes","yes"
"Y","yellow",NA,"P534",NA,"534","1988",5,"11","sybille_springs","adult","16","0.231944444","0.246527778","0.014583333","3","no","no","yes"
"Y","yellow",NA,"P534",NA,"534","1988",5,"06","sybille_springs","adult","27","0.28125","0.249305556","-0.031944444","1","no","no","yes"
"Y","yellow",NA,"P534",NA,"534","1988",4,"29","sybille_springs","adult","14","0.253472222","0.254861111","0.001388889","1","no","no","yes"
"Y","yellow",NA,"P534",NA,"534","1988",5,"13","sybille_springs","adult","0","0.24375","0.245833333","0.002083333","3","no","no","yes"
"Y","yellow",NA,"P534",NA,"534","1988",4,"20","sybille_springs","adult","0","0.286805556","0.266666667","-0.020138889","3","no","no","yes"
"Y","yellow",NA,"P534",NA,"534","1988",4,"27","sybille_springs","adult","11","0.289583333","0.25625","-0.033333333","3","no","no","yes"
"Y","yellow",NA,"P540",NA,"540","1988",4,"07","north","adult","0","0.296527778","0.280555556","-0.015972222","0","no",NA,NA
"Y","yellow",NA,"R129","red","129","1988",5,"09","sybille_springs","adult","17","0.229166667","0.248611111","0.019444444","3","no","no","no"
"Y","yellow",NA,"R129","red","129","1988",4,"25","sybille_springs","adult","18","0.25","0.258333333","0.008333333","1","yes","no","no"
"Y","yellow",NA,"R129","red","129","1988",4,"20","sybille_springs","adult","0","0.296527778","0.266666667","-0.029861111","3","no","no","no"
"Y","yellow",NA,"R172","red","172","1988",4,"25","long_lake","adult","32","0.251388889","0.258333333","0.006944444","1","no","yes","no"
"Y","yellow",NA,"R172","red","172","1988",4,"09","long_lake","adult","15","0.275","0.276388889","0.001388889","1","no","yes","no"
