"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","orange","9","O9","white","462","W462","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:07","6:12","20","3",NA,NA,NA,"no",NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","green","1560","G1560","blue","1620","B1620","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:13","6:18","10","3",NA,"Fighitng with UM male - standoff",NA,"no","yes",NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:16","6:21","25","2",NA,NA,NA,"no","yes","no","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:28","6:33","13","3",NA,NA,NA,"no",NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:30","6:35","9","3",NA,"FIghting with UM - won",NA,"no","yes","no","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","white green","1666, 1503","WG1666, WG1503","white","1408","W1408","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:37","6:42","0","3",NA,NA,NA,"no","no","no","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","white yellow",NA,NA,"white",NA,NA,NA,NA,"~ 6:16",NA,NA,NA,"6:37","6:42","11",NA,NA,"Chased off 2 UM males",NA,NA,NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:49","6:54","11","3",NA,NA,NA,"no","yes","no","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","green","1560","G1560","blue","1620","B1620","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:49","6:54","1","3",NA,"Standoff with UM male",NA,"no","yes",NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:45","6:10","23","0","WY/Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","blue",NA,NA,"orange",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:09","6:14","0","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:47","6:10","23","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","red",NA,NA,"blue",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:09","6:14","2","3",NA,"2 standoffs with UM male",NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","blue",NA,NA,"blue",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:19","6:24","0","3",NA,"Chased off ?",NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","white","1476","W1476","orange",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:19","6:24","4","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","blue","1666","B1666","yellow",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:27","6:32","0","3",NA,"Last fight with UM male",NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","white yellow",NA,NA,"yellow",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:27","6:32","0","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","green red",NA,NA,"red",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:40","6:45","14","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","green red",NA,NA,"blue",NA,NA,NA,NA,"6:10",NA,NA,NA,"6:42","6:47","0","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","77","1990","4","5","5:15","White","north","Spotlight","5 to 10","100","no","no","0"," Rain all night","Clear",NA,NA,"strut","white yellow",NA,NA,"yellow",NA,NA,NA,NA,"6:10",NA,NA,NA,"7:03","7:08","8","3",NA,NA,NA,NA,NA,NA,"Birds really spooked ? howling in distance, almost no activity- no birds seen at lek (?), cold nasty gray dog - some strut (?), left 7:15 - no birds strutting, no female hens, starting to snow"
"binder","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","observation",NA,NA,NA,NA,NA,NA,NA,"6:?","6:09","29","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:09, 6:07",NA,NA,NA,"6:09","6:14","0","3, 0",NA,"Standoff with UM male",NA,"no",NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","observation",NA,NA,NA,NA,NA,NA,NA,"7:09","6:09","21","0","Most males feisty- a few strutting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:09, 6:07",NA,NA,NA,"6:09","6:14","0","3, 0",NA,"standoff with UM male",NA,"no","no","yes","6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","observation",NA,NA,NA,NA,NA,NA,NA,"7:27","6:09","19","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"6:09, 6:07",NA,NA,NA,"6:17","6:22","27","2","Male passed by at 10 m",NA,NA,"no","yes","no","6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","blue","285","B285","orange, blue","279","B279","adult",NA,"6:09, 6:07",NA,NA,NA,"6:17","6:22","27, 20","2","Male passed by at 10 m",NA,NA,"no","yes",NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","blue","1670","B1670","blue, orange","027, 1364","B027, O1364","adult",NA,"6:09, 6:07",NA,NA,NA,"6:17","6:22","20, 27","2",NA,"Chased off juven",NA,"no","yes","no","6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","blue","285","B285","blue","027, 279","B027, B279","adult",NA,"6:09, 6:07",NA,NA,NA,"6:17","6:22","20","2",NA,"Chased off juven",NA,"no","yes",NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","white","1476","W1476","orange","1380","O1380","juv",NA,"6:09, 6:07",NA,NA,NA,"6:27","6:32","22","3, 0",NA,NA,NA,"no",NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:09, 6:07",NA,NA,NA,"6:27","6:32","12","3, 0",NA,NA,NA,"no","yes","no","6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:09, 6:07",NA,NA,NA,"6:47","6:52","0","0",NA,NA,NA,"no","yes",NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder, floppy","78","1990","4","27","5:56","White","north","None","10 to 15","70","no","no","20","Light snow overnight","Light snow","Peregrine falcon","6:34","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:09, 6:07",NA,NA,NA,"6:47","6:52","0","0",NA,NA,NA,"no",NA,NA,"6:48- prairie falcon dive bombing birds, perched behind lek. 7:25 - 1/2 birds flew . 7:20 - antelopes wandering through, everyone in flight, but no hens! "
"binder","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","observation",NA,NA,NA,NA,NA,NA,NA,"5:50","6:05","27","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","yellow","1272","Y1272","white green, white","1413","W1413","adult",NA,"6:05, 5:58",NA,NA,NA,"6:06","6:11","29","2",NA,NA,NA,"yes","no","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","copulation",NA,NA,NA,"unmarked",NA,NA,NA,NA,"6:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","observation",NA,NA,NA,NA,NA,NA,NA,"7:25","6:05","32","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white green","1503","WG1503","white","1408","W1408","adult",NA,"6:05, 5:58",NA,NA,NA,"6:11","6:16","5","3",NA,NA,NA,"no","no","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","observation",NA,NA,NA,NA,NA,NA,NA,"7:34","6:05","24","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:05, 5:58",NA,NA,NA,"6:27","6:32","26","2",NA,NA,NA,"no","yes","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","green","1593","G1593","red","1710","R1710","adult",NA,"6:05, 5:58",NA,NA,NA,"6:16","6:21","2","3",NA,NA,NA,"no","yes","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:05, 5:58",NA,NA,NA,"6:21","6:26","9","3",NA,"Standoff by WY",NA,"no","yes",NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white","1476","W1476","orange","1380","O1380","juv",NA,"6:05, 5:58",NA,NA,NA,"6:38","6:43","22","3",NA,"Chased off UM male",NA,"no",NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:05, 5:58",NA,NA,NA,"6:47","6:52","16","3",NA,NA,NA,"no","no","yes","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","blue","285","B285","blue","279","B279","adult",NA,"6:05, 5:58",NA,NA,NA,"6:54","6:59","8","3",NA,NA,NA,"no","yes",NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:05, 5:58",NA,NA,NA,"7:06","7:11","6","3",NA,"CHased off UM male, standofff with B1666",NA,"no",NA,NA,"~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white orange","1389","WO1389","white","1444","W1444","adult",NA,"6:05, 5:58",NA,NA,NA,"7:13","7:18","0","3",NA,"Standoff  with WGW",NA,"no","yes","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","blue","1666","B1666","yellow","1267","Y1267","adult",NA,"6:05, 5:58",NA,NA,NA,"7:18","7:23","18","3",NA,NA,NA,"no","no","no","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","79","1990","5","2","5:50","White","north","None","Calm","3","no","no","30",NA,"Clear","?","7:03:00 AM ( no birds flew)","strut","white blue","1630","WB1630","white","1418","W1418","adult",NA,"6:05, 5:58",NA,NA,NA,"7:26","7:31","20","3",NA,NA,NA,"no","no","yes","~1/2 birds flew at 7:30, last few hens left 7:30. Some on lek 6:13. Predator at 7:03 - no birds flew. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","80","1990","5","3","5:30","White","north","Cannon netting","Calm","40","no","no","30",NA,"Light frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:38","6:05","23","2","BG WY YW WYY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","80","1990","5","3","5:30","White","north","Cannon netting","Calm","40","no","no","30",NA,"Light frost",NA,NA,"copulation","yellow",NA,NA,"white",NA,NA,NA,NA,"6:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 - interrupted by BG (?) was successful","yes",NA,NA,NA
"binder","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:42","~ 6:00","25+2","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","blue","1666","B1666","yellow","1267","Y1267","adult",NA,"~ 6:00, 5:53",NA,NA,NA,"5:46","5:51","23","3",NA,NA,NA,"no","no","no","Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"copulation","green",NA,NA,"blue",NA,NA,NA,NA,"~ 6:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:01","~ 6:00","25","3","Almost no activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","red","1752","R1752","blue","1624","B1624","adult",NA,"~ 6:00, 5:53",NA,NA,NA,"5:52","5:57","39","1",NA,NA,NA,"no",NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"~ 6:00, 5:53",NA,NA,NA,"6:02","6:07","33","1"," female passed by",NA,NA,"no","yes",NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"~ 6:00, 5:53",NA,NA,NA,"6:12","6:17","37","1",NA,NA,NA,"no","yes","no","Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","white","1476","W1476","orange","1380","O1380","juv",NA,"~ 6:00, 5:53",NA,NA,NA,"6:18","6:23","25","3",NA,"Chased off UM",NA,"no",NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
"binder, floppy","81","1990","5","7","5:39","White","north","None","Calm","88","no","no","40 - 45","TS just N of lek","Clear",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"~ 6:00, 5:53",NA,NA,NA,"6:23","6:29","29","1","female passed by",NA,NA,"no",NA,NA,"Left at 7:28, almost no activity. By 7:23 - all hens wandered off. By 6:35 most activity stopped. At 6:55 female arrived, walked through lek. 10 avocets, 10 pairs mallards, 1 pair pintail, 2 pair RN ducks. A map of the lek and their relative locations appears to be created with tag colors marked all over the bottom half of the page"
